gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1453426831																										5112033										http://creativecommons.org/licenses/by-nc/4.0/			2017-02-15T13:09:13Z			https://www.inaturalist.org/observations/5112033				© Kimberly Tripp Randal some rights reserved	Kimberly Tripp Randal												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/5112033	5112033		Kimberly Tripp Randal								wild																					2016-01-15T09:20:00+08:00	01:20:00Z						2016/01/15 9:20 SGT																ID	Sulawesi Utara				Dive site: Pantai Parigi, Lembeh Strait, Indonesia											1.4720918126	125.2462005615		437																																			10431973				2017-02-15T06:00:05Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453398940																										5049392										http://creativecommons.org/licenses/by-nc/4.0/			2017-02-15T23:57:19Z			https://www.inaturalist.org/observations/5049392				© Pete Woodall some rights reserved	Pete Woodall												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/5049392	5049392		Pete Woodall								wild									This seems a long way S of normal distribution but I think it may be this species?												2015-03-27T09:54:00+10:00	23:54:00Z						2015/03/27 9:54 AM AEST																AU	New South Wales				Lord Howe Island NSW 2898, Australia											-31.5200526704	159.0456390328		244																																											516265								Amphiprion mccullochi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453395858																										5041472										http://creativecommons.org/licenses/by-nc/4.0/			2017-08-06T03:16:05Z			https://www.inaturalist.org/observations/5041472				© salmonskyview some rights reserved	salmonskyview												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/5041472	5041472		salmonskyview								wild									OLYMPUS DIGITAL CAMERA												2014-01-01T00:00:00-08:00	08:00:00Z						2014/01/01 12:00 AM PST																ID	Bali				Menjangan Island, Sumber Klampok, Gerokgak, Buleleng Regency, Bali, Indonesia											-8.0983333	114.515																																					10234681				2017-02-02T06:21:08Z				132688								Amphiprion ocellaris								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453392901																										5035210										http://creativecommons.org/licenses/by-nc/4.0/			2017-02-01T08:56:48Z			https://www.inaturalist.org/observations/5035210				© Pete Woodall some rights reserved	Pete Woodall												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/5035210	5035210		Pete Woodall								wild																					2015-03-26T08:37:00+10:00	22:37:00Z						2015/03/26 8:37 AM AEST																AU	New South Wales				Lord Howe Island NSW 2898, Australia											-31.5321976038	159.0619468689		602																																			10217059				2017-02-01T00:10:09Z				516265								Amphiprion mccullochi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453366921																										4977353										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-20T17:01:18Z			https://www.inaturalist.org/observations/4977353				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4977353	4977353		Richard Ling								wild									Anemone garden with Fiji Anemonefish (Amphiprion barberi), Orange-fin Anemonefish (Amphiprion chrysopterus), Pink Anemonefish (Amphiprion perideraion) and Three-spot Dascyllus (Dascyllus trimaculatus)												2014-05-05T10:26:21+10:00	00:26:21Z						2014-05-05 10:26:21																FJ	Western				Sundance, Tagaqe, Fiji											-18.20196	177.660587		100																																			10055893				2017-01-20T15:43:24Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453366883																										4977344										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-20T17:01:53Z			https://www.inaturalist.org/observations/4977344				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4977344	4977344		Richard Ling								wild									Fiji Anemonefish (Amphiprion barberi) in anemone												2014-05-05T10:23:34+10:00	00:23:34Z						2014-05-05 10:23:34																FJ	Western				Sundance, Tagaqe, Fiji											-18.20196	177.660587		100																																			10055839				2017-01-20T15:39:54Z				179871								Amphiprion barberi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453366873																										4977333										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-20T17:02:44Z			https://www.inaturalist.org/observations/4977333				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4977333	4977333		Richard Ling								wild									Three-spot Dascyllus (Dascyllus trimaculatus) and Pink Anemonefish (Amphiprion perideraion)												2014-05-05T09:30:37+10:00	23:30:37Z						2014-05-05 09:30:37																FJ	Western				Sundance, Tagaqe, Fiji											-18.20196	177.660587		100																																			10055803				2017-01-20T15:36:21Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453366852																										4977278										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-20T17:09:51Z			https://www.inaturalist.org/observations/4977278				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4977278	4977278		Richard Ling								wild									Humbugs (Dascyllus aruanus), Three-spot Dascyllus (Dascyllus trimaculatus), and Fiji Anemonefish (Amphiprion barberi) in shallow water in front of Fiji Hideaway Resort												2014-05-03T13:22:36+10:00	03:22:36Z						2014-05-03 13:22:36																FJ	Western				Tagaqe Lagoon, Tagaqe, Fiji											-18.199006	177.652082		100																																			10055569				2017-01-20T15:16:59Z				179871								Amphiprion barberi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453366808																										4977350										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-20T17:01:24Z			https://www.inaturalist.org/observations/4977350				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4977350	4977350		Richard Ling								wild									Anemone garden with Fiji Anemonefish (Amphiprion barberi), Orange-fin Anemonefish (Amphiprion chrysopterus) and Three-spot Dascyllus (Dascyllus trimaculatus)												2014-05-05T10:25:33+10:00	00:25:33Z						2014-05-05 10:25:33																FJ	Western				Sundance, Tagaqe, Fiji											-18.20196	177.660587		100																																			10055888				2017-01-20T15:42:59Z				180381								Amphiprion chrysopterus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453366238																										4976329										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-20T14:02:56Z			https://www.inaturalist.org/observations/4976329				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4976329	4976329		Richard Ling								wild									A Red and Black Anemonefish (Amphiprion melanopus) in anemone												2010-05-03T17:04:33+10:00	07:04:33Z						2010-05-03 17:04:33																					Yankee Reef, Great Barrier Reef											-18.5615	147.486667		100																																			10053746				2017-01-20T11:44:26Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453366114																										4976046										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-20T14:17:29Z			https://www.inaturalist.org/observations/4976046				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4976046	4976046		Richard Ling								wild									Acropora coral garden with Red and Black Anemonefish (Amphiprion melanopus) and other various damselfish (Pomacentridae)												2010-05-01T17:19:19+10:00	07:19:19Z						2010-05-01 17:19:19																					Clem7, Davies Reef, Great Barrier Reef											-18.816667	147.633333		100																																			10053401				2017-01-20T10:51:35Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453348845																										4936640										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-13T12:40:03Z			https://www.inaturalist.org/observations/4936640				© John Sear some rights reserved	John Sear												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4936640	4936640		John Sear								wild									Clark's Anemonefish (Amphiprion clarkii)												2015-04-25T21:25:00+10:00	11:25:00Z						2015/04/25 9:25 PM +1000																AU	Western Australia				Carnarvon, WA, Australia											-23.4654965255	113.776473999		244																																			9947899				2017-01-13T10:49:25Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453347021																										4932208										http://creativecommons.org/licenses/by-nc/4.0/			2018-08-14T23:31:11Z			https://www.inaturalist.org/observations/4932208				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4932208	4932208		Richard Ling								wild									A Barrier Reef Anemonefish (Amphiprion akindynos) and anemone												2009-04-12T12:11:14+10:00	02:11:14Z						2009-04-12 12:11:14																AU	New South Wales				Elbow Cave, North Solitary Island, NSW											-29.931493	153.391084		100																																			9933277				2017-01-12T10:46:54Z				338421								Amphiprion akindynos								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346978																										4932201										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-12T13:43:30Z			https://www.inaturalist.org/observations/4932201				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4932201	4932201		Richard Ling								wild									A Barrier Reef Anemonefish (Amphiprion akindynos) and anemone												2009-04-11T12:54:44+10:00	02:54:44Z						2009-04-11 12:54:44																AU	New South Wales				The Gantry, South Solitary Island, NSW											-30.204701	153.264856		100																																			9933266				2017-01-12T10:45:09Z				338421								Amphiprion akindynos								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346936																										4932203										http://creativecommons.org/licenses/by-nc/4.0/			2017-09-09T10:55:17Z			https://www.inaturalist.org/observations/4932203				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4932203	4932203		Richard Ling								wild									A Barrier Reef Anemonefish (Amphiprion akindynos) and anemone												2009-04-12T09:51:26+10:00	23:51:26Z						2009-04-12 09:51:26																AU	New South Wales				Anemone Bay, North Solitary Island, NSW											-29.923352	153.388002		100																																			9933268				2017-01-12T10:45:33Z				338421								Amphiprion akindynos								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346935																										4932217										http://creativecommons.org/licenses/by-nc/4.0/			2017-09-21T09:14:47Z			https://www.inaturalist.org/observations/4932217				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4932217	4932217		Richard Ling								wild									A Blue-lip Anemonefish (Amphiprion latezonatus) and anemone												2009-04-12T12:45:44+10:00	02:45:44Z						2009-04-12 12:45:44																AU	New South Wales				Elbow Cave, North Solitary Island, NSW											-29.931493	153.391084		100																																			9933295				2017-01-12T10:49:02Z				517591								Amphiprion latezonatus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346912																										4932109										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-12T13:43:58Z			https://www.inaturalist.org/observations/4932109				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4932109	4932109		Richard Ling								wild									A Blue-lip Anemonefish (Amphiprion latezonatus) in Sebae Anemone (Heteractis crispa)												2009-04-10T10:57:02+10:00	00:57:02Z						2009-04-10 10:57:02																AU	New South Wales				Buchanan's Wall, South Solitary Island, NSW											-30.206662	153.266047		100																																			9933146				2017-01-12T10:30:13Z				517591								Amphiprion latezonatus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346904																										4932229										http://creativecommons.org/licenses/by-nc/4.0/			2017-10-01T11:00:15Z			https://www.inaturalist.org/observations/4932229				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4932229	4932229		Richard Ling								wild									Barrier Reef Anemonefish (Amphiprion akindynos), Three-spot Dascyllus (Dascyllus trimaculatus) and John Strickland in their natural habitat												2009-04-13T09:51:05+10:00	23:51:05Z						2009-04-13 09:51:05																AU	New South Wales				The Canyons, North Solitary Island, NSW											-29.925277	153.386178		100																																			9933315				2017-01-12T10:51:27Z				338421								Amphiprion akindynos								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346896																										4931978										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-12T13:47:40Z			https://www.inaturalist.org/observations/4931978				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4931978	4931978		Richard Ling								wild									Fiji Anemonefish (Amphiprion barberi) in Bubble Anemone (Entacmaea quadricolor)												2007-12-26T10:39:57+11:00	23:39:57Z						2007-12-26 10:39:57																FJ	Central				The Bistro, Beqa Lagoon, Fiji											-18.290482	178.03997		100																																			9932925				2017-01-12T09:44:30Z				179871								Amphiprion barberi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346846																										4931981										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-12T13:47:35Z			https://www.inaturalist.org/observations/4931981				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4931981	4931981		Richard Ling								wild									An Orange-fin Anemonefish (Amphiprion chrysopterus) in host anemone												2007-12-27T10:35:48+11:00	23:35:48Z						2007-12-27 10:35:48																FJ	Central				Carpet Cove, Beqa Lagoon, Fiji											-18.34866	178.085632		100																																			9932930				2017-01-12T09:45:31Z				180381								Amphiprion chrysopterus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453346811																										4931975										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-12T13:47:44Z			https://www.inaturalist.org/observations/4931975				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4931975	4931975		Richard Ling								wild									Fiji Anemonefish (Amphiprion barberi) in Bubble Anemone (Entacmaea quadricolor)												2007-12-24T11:16:29+11:00	00:16:29Z						2007-12-24 11:16:29																FJ	Central				Joe's Best, Beqa Lagoon, Fiji											-18.331062	178.137817		100																																			9932918				2017-01-12T09:43:27Z				179871								Amphiprion barberi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453322076																										4876112										http://creativecommons.org/licenses/by-nc/4.0/			2017-01-01T15:26:16Z			https://www.inaturalist.org/observations/4876112				© Erik Schlogl some rights reserved	Erik Schlogl												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4876112	4876112		Erik Schlogl								wild																					2006-11-13							2006-11-13																					"""Admiralty Anchor, Osprey Reef, Australia"""											-13.886972	146.556889																																					9770911				2017-01-01T03:16:16Z				180381								Amphiprion chrysopterus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453292147																										4785017										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-07T12:29:05Z			https://www.inaturalist.org/observations/4785017				© Sascha Schulz some rights reserved	Sascha Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4785017	4785017		Sascha Schulz								wild									OLYMPUS DIGITAL CAMERA												2004-11-15							2004/11/15																AU	Queensland				North West Island, Queensland 4805, Australia											-23.2950882	151.7078724		1072																																			9559936				2016-12-18T05:01:40Z				338421								Amphiprion akindynos								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453292085																										4785016										http://creativecommons.org/licenses/by-nc/4.0/			2018-06-07T12:28:55Z			https://www.inaturalist.org/observations/4785016				© Sascha Schulz some rights reserved	Sascha Schulz												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4785016	4785016		Sascha Schulz								wild									OLYMPUS DIGITAL CAMERA												2004-11-15							2004/11/15																AU	Queensland				North West Island, Queensland 4805, Australia											-23.2950882	151.7078724		1072																																			9559945				2016-12-18T05:02:38Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453286813																										4773253										http://creativecommons.org/licenses/by-nc/4.0/			2016-12-15T07:52:11Z			https://www.inaturalist.org/observations/4773253				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4773253	4773253		Richard Ling								wild									A Blue-lip Anemonefish (Amphiprion latezonatus)												2008-03-23T14:38:53+11:00	03:38:53Z						2008-03-23 14:38:53																AU	New South Wales				Fish and Chips, South West Rocks, NSW											-30.93938	153.100388		100																																			9508716				2016-12-14T10:03:30Z				517591								Amphiprion latezonatus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453286786																										4773161										http://creativecommons.org/licenses/by-nc/4.0/			2016-12-15T07:49:48Z			https://www.inaturalist.org/observations/4773161				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4773161	4773161		Richard Ling								wild									Pink Anemonefish (Amphiprion perideraion) in host anemone												2007-12-27T12:45:32+11:00	01:45:32Z						2007-12-27 12:45:32																FJ	Central				Shark Reef, Beqa Lagoon, Fiji											-18.3498	178.09473		100																																			9508602				2016-12-14T09:50:29Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453286755																										4773168										http://creativecommons.org/licenses/by-nc/4.0/			2016-12-15T07:49:57Z			https://www.inaturalist.org/observations/4773168				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4773168	4773168		Richard Ling								wild									Portrait of an Orange-fin Anemonefish (Amphiprion chrysopterus) in anemone												2007-12-28T12:45:42+11:00	01:45:42Z						2007-12-28 12:45:42																FJ	Central				The Bistro, Beqa Lagoon, Fiji											-18.290482	178.03997		100																																			9508610				2016-12-14T09:51:19Z				180381								Amphiprion chrysopterus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453268846																										4730047										http://creativecommons.org/licenses/by-nc/4.0/			2016-12-07T14:23:48Z			https://www.inaturalist.org/observations/4730047				© Erik Schlogl some rights reserved	Erik Schlogl												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4730047	4730047		Erik Schlogl								wild																					2008-12-27T12:54:43+11:00	01:54:43Z						2008-12-27 12:54:43																AU	New South Wales				"""Lord Howe Island, Australia"""											-31.53233212	159.0481282																																					9397842				2016-12-07T11:24:00Z				516265								Amphiprion mccullochi								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453264769																										4718406										http://creativecommons.org/licenses/by-nc/4.0/			2017-07-01T16:50:29Z			https://www.inaturalist.org/observations/4718406				© Erik Schlogl some rights reserved	Erik Schlogl												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4718406	4718406		Erik Schlogl								wild																					1999-12-08							1999/12/08																					Great Barrier Reef, Australia											-16.1249850296	145.7302093506		488																																			9368136				2016-12-05T10:49:12Z				119391								Amphiprion percula								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453259797																										4682282										http://creativecommons.org/licenses/by-nc/4.0/			2016-12-22T03:54:03Z			https://www.inaturalist.org/observations/4682282				© Erik Schlogl some rights reserved	Erik Schlogl												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4682282	4682282		Erik Schlogl								wild																					2000-04-21							2000/04/21																AU	New South Wales				South Solitary Island, New South Wales, Australia											-30.2030780106	153.2683432102		31																																			9310275				2016-12-03T05:04:50Z				517591								Amphiprion latezonatus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453253512																										4666456										http://creativecommons.org/licenses/by-nc/4.0/			2016-11-30T21:23:00Z			https://www.inaturalist.org/observations/4666456				© csmitelli some rights reserved	csmitelli												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4666456	4666456		csmitelli								wild																					2016-11-16T10:47:00-05:00	15:47:00Z						2016/11/16 10:47 AM -0500																ID	Nusa Tenggara Barat				Gili Air, Gili Indah, Pemenang, North Lombok Regency, West Nusa Tenggara, Indonesia											-8.3590452	116.0812832		1908																																			9268858				2016-11-30T16:07:35Z				136345								Amphiprion clarkii								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453253498																										4666459										http://creativecommons.org/licenses/by-nc/4.0/			2017-05-31T01:09:43Z			https://www.inaturalist.org/observations/4666459				© csmitelli some rights reserved	csmitelli												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4666459	4666459		csmitelli								wild																					2016-11-16T10:47:00-05:00	15:47:00Z						2016/11/16 10:47 AM -0500																ID	Nusa Tenggara Barat				Gili Air, Gili Indah, Pemenang, North Lombok Regency, West Nusa Tenggara, Indonesia											-8.3590452	116.0812832		1908																																			9268862				2016-11-30T16:07:36Z				132688								Amphiprion ocellaris								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453246903																										4647955										http://creativecommons.org/licenses/by/4.0/			2017-03-04T20:20:37Z			https://www.inaturalist.org/observations/4647955				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4647955	4647955		Mark Rosenstein								wild																					2006-06-01							2006/06/01																					Cook, QLD, Australia											-15.4234107888	145.7968139648		36080																																			9223598				2016-11-27T19:39:38Z				57741								Amphiprion melanopus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453246861																										4647951										http://creativecommons.org/licenses/by/4.0/			2017-01-09T09:10:01Z			https://www.inaturalist.org/observations/4647951				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4647951	4647951		Mark Rosenstein								wild																					2006-06-01							2006/06/01																					Cook, QLD, Australia											-15.4234107888	145.7968139648		36080																																			9223595				2016-11-27T19:39:37Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453245259																										4644422										http://creativecommons.org/licenses/by-nc/4.0/			2016-12-15T07:43:48Z			https://www.inaturalist.org/observations/4644422				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4644422	4644422		Richard Ling								wild									Pink Anemonefish (Amphiprion perideraion) and anemone												2006-12-21T14:33:56+11:00	03:33:56Z						2006-12-21 14:33:56																					Steve's Bommie, Ribbon Reef #3, Great Barrier Reef											-15.501778	145.787972		100																																			9212902				2016-11-27T02:13:39Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453245136																										4644139										http://creativecommons.org/licenses/by-nc/4.0/			2016-12-15T07:37:57Z			https://www.inaturalist.org/observations/4644139				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4644139	4644139		Richard Ling								wild									Pink Anemonefish (Amphiprion perideraion) and anemone												2005-08-10T08:55:55+10:00	22:55:55Z						2005-08-10 08:55:55																					Raging Horn, Osprey Reef, Coral Sea											-13.891361	146.552972		100																																			9212213				2016-11-27T01:44:58Z				134156								Amphiprion perideraion								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
1453245098																										4644116										http://creativecommons.org/licenses/by-nc/4.0/			2018-04-06T02:35:08Z			https://www.inaturalist.org/observations/4644116				© Richard Ling some rights reserved	Richard Ling												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				http://www.inaturalist.org/observations/4644116	4644116		Richard Ling								wild									An Orange-fin Anemonefish (Amphiprion chrysopterus) in anemone												2005-08-08T08:52:55+10:00	22:52:55Z						2005-08-08 08:52:55																					Admiralty, Osprey Reef, Coral Sea											-13.886972	146.556888		100																																			9212151				2016-11-27T01:42:23Z				180381								Amphiprion chrysopterus								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion				species							
