gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1457629068	StillImage	image/jpeg	https://static.inaturalist.org/photos/6967097/original.jpg?1491789784	https://www.flickr.com/photos/131967103@N02/16649214108/			2015-03-12T16:53:00Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1457629068	StillImage	image/jpeg	https://static.inaturalist.org/photos/6967098/original.jpg?1491789785	https://www.flickr.com/photos/131967103@N02/16836790035/			2015-03-12T16:53:00Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1457629068	StillImage	image/jpeg	https://static.inaturalist.org/photos/6968181/original.jpg?1491792072	https://www.flickr.com/photos/131967103@N02/16835715311/			2015-03-12T16:53:00Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1457629068	StillImage	image/jpeg	https://static.inaturalist.org/photos/6968182/original.jpg?1491792074	https://www.flickr.com/photos/131967103@N02/25556647002/			2015-03-12T16:53:00Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1456453933	StillImage	image/jpeg	http://collections.nmnh.si.edu/media/index.php?irn=11912637		Amphiprion chrysopterus USNM 439998 photograph lateral view	SL=86.3 mm. Photographed by Jeffrey T. Williams in 2006 for Moorea Biocode Project.  Specimen field number:  mbio1219.		Williams, Jeffrey T.						
1455590826	StillImage	image/jpeg	https://static.inaturalist.org/photos/6775779/original.jpg?1490788635	https://www.inaturalist.org/photos/6775779			2017-03-19T03:19:00Z	Kimberly Tripp Randal		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kimberly Tripp Randal
1455581514	StillImage	image/jpeg	https://static.inaturalist.org/photos/6737432/original.jpg?1490574028	https://www.flickr.com/photos/131967103@N02/33670237675/			2014-07-24T16:52:12Z	Ryan McMinds		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Ryan McMinds
1453524655	StillImage	image/jpeg	https://static.inaturalist.org/photos/6629679/original.jpg?1489914281	https://www.inaturalist.org/photos/6629679			2017-03-11T09:04:00Z	Mark McGrouther		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mark McGrouther
1453524655	StillImage	image/jpeg	https://static.inaturalist.org/photos/6629695/original.jpg?1489914642	https://www.inaturalist.org/photos/6629695			2017-03-11T09:04:00Z	Mark McGrouther		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mark McGrouther
1453524591	StillImage	image/jpeg	https://static.inaturalist.org/photos/6629680/original.jpg?1489914290	https://www.inaturalist.org/photos/6629680			2017-03-11T09:04:00Z	Mark McGrouther		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mark McGrouther
1453524591	StillImage	image/jpeg	https://static.inaturalist.org/photos/6629696/original.jpg?1489914830	https://www.inaturalist.org/photos/6629696			2017-03-11T09:04:00Z	Mark McGrouther		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mark McGrouther
1453480343	StillImage	image/jpeg	https://static.inaturalist.org/photos/6466409/original.jpg?1488746102	https://www.inaturalist.org/photos/6466409			2015-09-27T00:09:00Z	Kimberly Tripp Randal		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kimberly Tripp Randal
1453438829	StillImage	image/jpeg	https://static.inaturalist.org/photos/6319870/original.jpg?1487499560	https://www.inaturalist.org/photos/6319870			2015-10-15T10:18:00Z	John Sear		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	John Sear
1453435261	StillImage	image/jpeg	https://static.inaturalist.org/photos/6310593/original.jpg?1487432110	https://www.inaturalist.org/photos/6310593			2017-01-04T02:04:58Z	Fraser Watson		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Fraser Watson
1453431798	StillImage	image/jpeg	https://static.inaturalist.org/photos/6303154/original.jpeg?1487326055	https://www.inaturalist.org/photos/6303154			2016-02-08T19:30:21Z	Eliana		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Eliana
1453426831	StillImage	image/jpeg	https://static.inaturalist.org/photos/6286975/original.jpg?1487138173	https://www.inaturalist.org/photos/6286975			2016-01-15T01:20:00Z	Kimberly Tripp Randal		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Kimberly Tripp Randal
1453398940	StillImage	image/jpeg	https://static.inaturalist.org/photos/6188468/original.jpeg?1486173252	https://www.inaturalist.org/photos/6188468			2015-03-27T16:54:37Z	Pete Woodall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Pete Woodall
1453398940	StillImage	image/jpeg	https://static.inaturalist.org/photos/6188471/original.jpeg?1486173260	https://www.inaturalist.org/photos/6188471			2015-03-27T16:54:54Z	Pete Woodall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Pete Woodall
1453398940	StillImage	image/jpeg	https://static.inaturalist.org/photos/6188472/original.jpeg?1486173269	https://www.inaturalist.org/photos/6188472			2015-03-27T16:55:19Z	Pete Woodall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Pete Woodall
1453395858	StillImage	image/jpeg	https://static.inaturalist.org/photos/6175977/original.jpg?1486016420	https://www.inaturalist.org/photos/6175977			2014-01-01T08:00:00Z	salmonskyview		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	salmonskyview
1453392901	StillImage	image/jpeg	https://static.inaturalist.org/photos/6166415/original.jpeg?1485907767	https://www.inaturalist.org/photos/6166415			2015-03-26T15:37:24Z	Pete Woodall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Pete Woodall
1453366921	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076606/original.jpg?1484926898	https://www.inaturalist.org/photos/6076606			2014-05-05T17:26:21Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076592/original.jpg?1484926804	https://www.inaturalist.org/photos/6076592			2014-05-05T17:23:34Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076593/original.jpg?1484926814	https://www.inaturalist.org/photos/6076593			2014-05-05T17:23:39Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076594/original.jpg?1484926822	https://www.inaturalist.org/photos/6076594			2014-05-05T17:23:51Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076596/original.jpg?1484926831	https://www.inaturalist.org/photos/6076596			2014-05-05T17:23:54Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076598/original.jpg?1484926839	https://www.inaturalist.org/photos/6076598			2014-05-05T17:23:59Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076601/original.jpg?1484926851	https://www.inaturalist.org/photos/6076601			2014-05-05T17:25:11Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076602/original.jpg?1484926863	https://www.inaturalist.org/photos/6076602			2014-05-05T17:25:33Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076604/original.jpg?1484926877	https://www.inaturalist.org/photos/6076604			2014-05-05T17:26:07Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076605/original.jpg?1484926887	https://www.inaturalist.org/photos/6076605			2014-05-05T17:26:14Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076606/original.jpg?1484926898	https://www.inaturalist.org/photos/6076606			2014-05-05T17:26:21Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076608/original.jpg?1484926913	https://www.inaturalist.org/photos/6076608			2014-05-05T17:26:30Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076610/original.jpg?1484926924	https://www.inaturalist.org/photos/6076610			2014-05-05T17:26:42Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076613/original.jpg?1484926936	https://www.inaturalist.org/photos/6076613			2014-05-05T17:26:54Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366883	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076614/original.jpg?1484926948	https://www.inaturalist.org/photos/6076614			2014-05-05T17:27:07Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366873	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076571/original.jpg?1484926555	https://www.inaturalist.org/photos/6076571			2014-05-05T16:30:37Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366873	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076574/original.jpg?1484926591	https://www.inaturalist.org/photos/6076574			2014-05-05T16:30:44Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366873	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076575/original.jpg?1484926603	https://www.inaturalist.org/photos/6076575			2014-05-05T16:31:33Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076438/original.jpg?1484925431	https://www.inaturalist.org/photos/6076438			2014-05-03T20:22:36Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076439/original.jpg?1484925439	https://www.inaturalist.org/photos/6076439			2014-05-03T20:22:51Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076441/original.jpg?1484925449	https://www.inaturalist.org/photos/6076441			2014-05-03T20:24:59Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076443/original.jpg?1484925460	https://www.inaturalist.org/photos/6076443			2014-05-03T20:26:02Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076444/original.jpg?1484925465	https://www.inaturalist.org/photos/6076444			2014-05-03T20:27:37Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076445/original.jpg?1484925476	https://www.inaturalist.org/photos/6076445			2014-05-03T20:27:46Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076447/original.jpg?1484925483	https://www.inaturalist.org/photos/6076447			2014-05-03T20:28:14Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076448/original.jpg?1484925495	https://www.inaturalist.org/photos/6076448			2014-05-03T20:28:55Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076449/original.jpg?1484925506	https://www.inaturalist.org/photos/6076449			2014-05-03T20:29:07Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076450/original.jpg?1484925513	https://www.inaturalist.org/photos/6076450			2014-05-03T20:31:20Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076451/original.jpg?1484925522	https://www.inaturalist.org/photos/6076451			2014-05-03T20:32:19Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076452/original.jpg?1484925532	https://www.inaturalist.org/photos/6076452			2014-05-03T20:32:39Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076453/original.jpg?1484925538	https://www.inaturalist.org/photos/6076453			2014-05-03T20:32:51Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076454/original.jpg?1484925548	https://www.inaturalist.org/photos/6076454			2014-05-03T20:33:05Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076455/original.jpg?1484925555	https://www.inaturalist.org/photos/6076455			2014-05-03T20:33:18Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076456/original.jpg?1484925564	https://www.inaturalist.org/photos/6076456			2014-05-03T20:33:49Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076457/original.jpg?1484925571	https://www.inaturalist.org/photos/6076457			2014-05-03T20:33:52Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076458/original.jpg?1484925580	https://www.inaturalist.org/photos/6076458			2014-05-03T20:34:00Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076459/original.jpg?1484925592	https://www.inaturalist.org/photos/6076459			2014-05-03T21:01:38Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366852	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076460/original.jpg?1484925603	https://www.inaturalist.org/photos/6076460			2014-05-03T21:01:53Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366808	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076602/original.jpg?1484926863	https://www.inaturalist.org/photos/6076602			2014-05-05T17:25:33Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366808	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076604/original.jpg?1484926877	https://www.inaturalist.org/photos/6076604			2014-05-05T17:26:07Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366808	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076605/original.jpg?1484926887	https://www.inaturalist.org/photos/6076605			2014-05-05T17:26:14Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366808	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076606/original.jpg?1484926898	https://www.inaturalist.org/photos/6076606			2014-05-05T17:26:21Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366808	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076608/original.jpg?1484926913	https://www.inaturalist.org/photos/6076608			2014-05-05T17:26:30Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366808	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076613/original.jpg?1484926936	https://www.inaturalist.org/photos/6076613			2014-05-05T17:26:54Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366808	StillImage	image/jpeg	https://static.inaturalist.org/photos/6076614/original.jpg?1484926948	https://www.inaturalist.org/photos/6076614			2014-05-05T17:27:07Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366238	StillImage	image/jpeg	https://static.inaturalist.org/photos/6075128/original.jpg?1484912674	https://www.flickr.com/photos/rling/5161988037/			2010-05-04T00:04:33Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453366114	StillImage	image/jpeg	https://static.inaturalist.org/photos/6075028/original.jpg?1484909458	https://www.inaturalist.org/photos/6075028			2010-05-02T00:19:19Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453348845	StillImage	image/jpeg	https://static.inaturalist.org/photos/6018803/original.jpg?1484303131	https://www.inaturalist.org/photos/6018803			2017-01-13T05:52:47Z	John Sear		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	John Sear
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/10329546/original.jpg?1504954932	https://www.inaturalist.org/photos/10329546			2009-04-12T19:09:43Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/10329547/original.jpg?1504954943	https://www.inaturalist.org/photos/10329547			2009-04-12T19:13:24Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/10329548/original.jpg?1504954956	https://www.inaturalist.org/photos/10329548			2009-04-12T19:20:24Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/10329549/original.jpg?1504954971	https://www.inaturalist.org/photos/10329549			2009-04-12T19:22:03Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/10329550/original.jpg?1504954982	https://www.inaturalist.org/photos/10329550			2009-04-12T19:28:16Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011921/original.jpg?1484218023	https://www.flickr.com/photos/rling/3763858060/			2009-04-12T19:11:14Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011922/original.jpg?1484218023	https://www.flickr.com/photos/rling/3793838386/			2009-04-12T19:16:46Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453347021	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011923/original.jpg?1484218023	https://www.flickr.com/photos/rling/3961662472/			2009-04-12T19:27:57Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346978	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011913/original.jpg?1484217915	https://www.flickr.com/photos/rling/27093188662/			2009-04-11T19:54:44Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346936	StillImage	image/jpeg	https://static.inaturalist.org/photos/10329494/original.jpg?1504954514	https://www.inaturalist.org/photos/10329494			2009-04-12T17:19:19Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346936	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011915/original.jpg?1484217941	https://www.flickr.com/photos/rling/4004358946/			2009-04-12T16:51:26Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346935	StillImage	image/jpeg	https://static.inaturalist.org/photos/10329551/original.jpg?1504955017	https://www.inaturalist.org/photos/10329551			2009-04-12T19:19:58Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346935	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011931/original.jpg?1484218147	https://www.flickr.com/photos/rling/4965773036/			2009-04-12T19:45:44Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346912	StillImage	image/jpeg	https://farm3.staticflickr.com/2649/4048015418_bde8d6529f_o.jpg	https://www.flickr.com/photos/rling/4048015418/			2009-04-10T00:57:02Z	Richard Ling		Flickr			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346912	StillImage	image/jpeg	https://farm4.staticflickr.com/3497/3763059425_2dcbd09770_o.jpg	https://www.flickr.com/photos/rling/3763059425/			2009-04-10T00:57:02Z	Richard Ling		Flickr			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346904	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011940/original.jpg?1484218292	https://www.flickr.com/photos/rling/4070147072/			2009-04-13T16:51:05Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346904	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011941/original.jpg?1484218307	https://www.flickr.com/photos/rling/3793023077/			2009-04-13T16:51:20Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346896	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011736/original.jpg?1484214287	https://www.inaturalist.org/photos/6011736			2007-12-26T17:39:57Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346896	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011737/original.jpg?1484214298	https://www.inaturalist.org/photos/6011737			2007-12-26T17:43:52Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346896	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011738/original.jpg?1484214313	https://www.inaturalist.org/photos/6011738			2007-12-26T17:46:05Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346846	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011740/original.jpg?1484214347	https://www.inaturalist.org/photos/6011740			2007-12-27T17:35:48Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453346811	StillImage	image/jpeg	https://static.inaturalist.org/photos/6011732/original.jpg?1484214220	https://www.inaturalist.org/photos/6011732			2007-12-24T18:16:29Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453322076	StillImage	image/jpeg	https://static.inaturalist.org/photos/5927238/original.jpg?1483240648	https://www.inaturalist.org/photos/5927238			2006-11-13T00:00:00Z	Erik Schlogl		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Erik Schlogl
1453292147	StillImage	image/jpeg	https://static.inaturalist.org/photos/5829958/original.jpeg?1481943814	https://www.inaturalist.org/photos/5829958			2004-11-15T00:00:00Z	Sascha Schulz		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sascha Schulz
1453292085	StillImage	image/jpeg	https://static.inaturalist.org/photos/5829956/original.jpeg?1481943765	https://www.inaturalist.org/photos/5829956			2004-11-15T00:00:00Z	Sascha Schulz		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sascha Schulz
1453286813	StillImage	image/jpeg	https://farm4.staticflickr.com/3058/2880515106_de7acb33d3_o.jpg	http://www.flickr.com/photos/rling/2880515106/			2008-03-23T03:38:53Z	Richard Ling		Flickr			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453286786	StillImage	image/jpeg	https://static.inaturalist.org/photos/5812500/original.jpg?1481709031	https://www.flickr.com/photos/rling/31403081745/			2007-12-27T19:45:32Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453286786	StillImage	image/jpeg	https://static.inaturalist.org/photos/5812501/original.jpg?1481709032	https://www.flickr.com/photos/rling/26385285145/			2007-12-27T19:46:28Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453286755	StillImage	image/jpeg	https://static.inaturalist.org/photos/5812506/original.jpg?1481709081	https://www.flickr.com/photos/rling/3200198126/			2007-12-28T19:45:42Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
1453268846	StillImage	image/jpeg	https://static.inaturalist.org/photos/5718633/original.jpg?1481109985	http://www.inaturalist.org/photos/5718633			2008-12-27T20:54:43Z	Erik Schlogl		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Erik Schlogl
1453264769	StillImage	image/jpeg	https://static.inaturalist.org/photos/5703620/original.jpg?1480934855	http://www.inaturalist.org/photos/5703620			1999-12-08T00:00:00Z	Erik Schlogl		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Erik Schlogl
1453259797	StillImage	image/jpeg	https://static.inaturalist.org/photos/5683621/original.jpg?1480741343	http://www.inaturalist.org/photos/5683621			2000-04-21T00:00:00Z	Erik Schlogl		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Erik Schlogl
1453253512	StillImage	image/png	https://static.inaturalist.org/photos/5651177/original.png?1480520926	http://www.inaturalist.org/photos/5651177			2016-11-16T15:47:00Z	csmitelli		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	csmitelli
1453253498	StillImage	image/png	https://static.inaturalist.org/photos/5651184/original.png?1480520951	http://www.inaturalist.org/photos/5651184			2016-11-16T15:47:00Z	csmitelli		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	csmitelli
1453253498	StillImage	image/png	https://static.inaturalist.org/photos/5651185/original.png?1480520956	http://www.inaturalist.org/photos/5651185			2016-11-16T15:47:00Z	csmitelli		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	csmitelli
1453246903	StillImage	image/jpeg	https://static.inaturalist.org/photos/5627491/original.jpg?1480275356	http://www.inaturalist.org/photos/5627491			2006-06-01T00:00:00Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1453246861	StillImage	image/jpeg	https://static.inaturalist.org/photos/5627481/original.jpg?1480275314	http://www.inaturalist.org/photos/5627481			2006-06-01T00:00:00Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1453245259	StillImage	image/jpeg	https://static.inaturalist.org/photos/5622535/original.jpg?1480212822	https://www.flickr.com/photos/rling/438046528/			2006-12-21T21:33:56Z	Richard Ling		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	Richard Ling
