gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1850958308																										13320228										CC_BY_NC_4_0			2018-06-11T06:52:52Z			https://www.inaturalist.org/observations/13320228				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13320228	13320228		Tony Strazzari																												2016-05-17T11:24:00Z	01:24:00Z			2016	5	17	2016/05/17 11:24 AM AEST															PH	Cebu				Lapus Lapus							11.346088	124.105142	61.0																																28951914				2018-06-11T06:52:52Z				57740								Amphiprion frenatus Brevoort, 1856								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		frenatus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:50:19.670Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212111	5212111	1	44	204	587	4499	2357171		5212111	Amphiprion frenatus	Amphiprion	Amphiprion frenatus Brevoort, 1856		DWC_ARCHIVE	2018-10-08T14:27:51.286Z	2018-10-15T14:58:07.278Z	false
1850950905																										13290256										CC_BY_NC_4_0			2018-06-10T16:50:33Z			https://www.inaturalist.org/observations/13290256				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13290256	13290256		Tony Strazzari																												2016-05-17T07:44:00Z	21:44:00Z			2016	5	17	2016/05/17 7:44 AM AEST															PH												11.310278	124.191091	122.0																																28884557				2018-06-10T08:34:42Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:50:04.822Z							COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T14:27:47.617Z	2018-10-15T14:58:04.479Z	false
1850947672																										13282335										CC_BY_NC_4_0			2018-06-11T00:32:02Z			https://www.inaturalist.org/observations/13282335				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13282335	13282335		Tony Strazzari																												2016-05-16T14:56:00Z	04:56:00Z			2016	5	16	2016/05/16 2:56 PM AEST															PH	Cebu				Daanbantayan, PH-CB, PH							11.347139	124.119907	15.0																																28868788				2018-06-10T01:36:36Z				57740								Amphiprion frenatus Brevoort, 1856								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		frenatus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:50:00.377Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212111	5212111	1	44	204	587	4499	2357171		5212111	Amphiprion frenatus	Amphiprion	Amphiprion frenatus Brevoort, 1856		DWC_ARCHIVE	2018-10-08T14:27:46.259Z	2018-10-15T14:58:03.777Z	false
1850938424																										13242781										CC_BY_NC_4_0			2018-06-09T18:02:34Z			https://www.inaturalist.org/observations/13242781				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13242781	13242781		Mark Rosenstein																												2018-05-18T11:09:00Z	15:09:00Z			2018	5	18	2018/05/18 11:09 AM EDT															PH	Batangas				Mabini, Batangas, Philippines							13.681935	120.893592																																	28796154				2018-06-08T21:39:22Z				134156								Amphiprion perideraion Bleeker, 1855								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		perideraion		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:49:41.491Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212059	5212059	1	44	204	587	4499	2357171		5212059	Amphiprion perideraion	Amphiprion	Amphiprion perideraion Bleeker, 1855		DWC_ARCHIVE	2018-10-08T14:27:41.800Z	2018-10-15T14:58:00.679Z	false
1850935787																										13229019										CC_BY_NC_4_0			2018-06-08T18:14:14Z			https://www.inaturalist.org/observations/13229019				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13229019	13229019		Mark Rosenstein																												2018-05-18T10:25:00Z	14:25:00Z			2018	5	18	2018/05/18 10:25 AM EDT															PH	Batangas				Mabini, Batangas, Philippines							13.681935	120.893592																																	28769355				2018-06-08T13:21:40Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:49:34.566Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T14:27:40.118Z	2018-10-15T14:57:59.581Z	false
1850932008																										13213612										CC_BY_NC_4_0			2018-06-08T01:55:03Z			https://www.inaturalist.org/observations/13213612				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13213612	13213612		Mark Rosenstein																												2018-05-17T11:29:00Z	15:29:00Z			2018	5	17	2018/05/17 11:29 AM EDT															PH	Batangas				Mabini, Batangas, Philippines							13.723118	120.875453																																	28734376				2018-06-07T20:13:40Z				57740								Amphiprion frenatus Brevoort, 1856								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		frenatus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:49:25.836Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212111	5212111	1	44	204	587	4499	2357171		5212111	Amphiprion frenatus	Amphiprion	Amphiprion frenatus Brevoort, 1856		DWC_ARCHIVE	2018-10-08T14:27:38.070Z	2018-10-15T14:57:58.255Z	false
1850929644																										13203398										CC_BY_NC_4_0			2018-06-07T16:44:55Z			https://www.inaturalist.org/observations/13203398				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13203398	13203398		Mark Rosenstein																See their eggs at https://www.inaturalist.org/observations/13203397												2018-05-17T09:15:00Z	13:15:00Z			2018	5	17	2018/05/17 9:15 AM EDT															PH	Batangas				Mabini, Batangas, Philippines							13.721333	120.92882																																	28714264				2018-06-07T13:44:38Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:49:20.621Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T14:27:36.812Z	2018-10-15T14:57:57.432Z	false
1850928504																										13203397										CC_BY_NC_4_0			2018-06-07T16:45:36Z			https://www.inaturalist.org/observations/13203397				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13203397	13203397		Mark Rosenstein																These are the eggs of https://www.inaturalist.org/observations/13203398												2018-05-17T09:18:00Z	13:18:00Z			2018	5	17	2018/05/17 9:18 AM EDT															PH	Batangas				Mabini, Batangas, Philippines							13.721333	120.92882																																	28714260				2018-06-07T13:44:35Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:49:21.037Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T14:27:36.981Z	2018-10-15T14:57:57.434Z	false
1850922659																										13175492										CC_BY_NC_4_0			2018-07-10T16:00:38Z			https://www.inaturalist.org/observations/13175492				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13175492	13175492		Mark Rosenstein																Seems to be doing well despite the bite taken out of its back.												2018-05-16T11:00:00Z	15:00:00Z			2018	5	16	2018/05/16 11:00 AM EDT															PH	Batangas				Tingloy, Batangas, Philippines							13.68503	120.84087																																	28653640				2018-06-06T15:14:43Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:49:07.743Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T14:27:33.111Z	2018-10-15T14:57:55.009Z	false
1850898450																										11283091										CC_BY_NC_4_0			2018-06-10T09:39:55Z			https://www.inaturalist.org/observations/11283091				© carel van der Colff some rights reserved	carel van der Colff												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/11283091	11283091		carel van der Colff																<h3>clownfish</h3><br>												2017-02-19T00:00:00Z				2017	2	19	2017-02-19															ZA	KwaZulu-Natal				Aliwal							-30.245	30.827	110.0																																								180787								Amphiprion allardi Klausewitz, 1970								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		allardi		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:33:48.948Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212110	5212110	1	44	204	587	4499	2357171		5212110	Amphiprion allardi	Amphiprion	Amphiprion allardi Klausewitz, 1970		DWC_ARCHIVE	2018-10-08T14:22:57.153Z	2018-10-15T14:55:19.815Z	false
1850898449																										11283071										CC_BY_NC_4_0			2018-06-10T09:24:28Z			https://www.inaturalist.org/observations/11283071				© carel van der Colff some rights reserved	carel van der Colff												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/11283071	11283071		carel van der Colff																<h3>anemone fish2</h3><br>												2017-02-20T00:00:00Z				2017	2	20	2017-02-20															ZA	KwaZulu-Natal				Raggies caves - Aliwal							-30.2619	30.8279	1.0																																								180787								Amphiprion allardi Klausewitz, 1970								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		allardi		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:33:49.125Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212110	5212110	1	44	204	587	4499	2357171		5212110	Amphiprion allardi	Amphiprion	Amphiprion allardi Klausewitz, 1970		DWC_ARCHIVE	2018-10-08T14:22:57.237Z	2018-10-15T14:55:19.890Z	false
1850898405																										11264883										CC_BY_NC_4_0			2018-06-09T00:07:23Z			https://www.inaturalist.org/observations/11264883				© carel van der Colff some rights reserved	carel van der Colff												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/11264883	11264883		carel van der Colff																<h3>anemone fish</h3><br>												2017-02-20T00:00:00Z				2017	2	20	2017-02-20															ZA	KwaZulu-Natal				Aliwal Shoal - Outside edge							-30.245	30.827	110.0																																								180787								Amphiprion allardi Klausewitz, 1970								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		allardi		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:33:41.503Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212110	5212110	1	44	204	587	4499	2357171		5212110	Amphiprion allardi	Amphiprion	Amphiprion allardi Klausewitz, 1970		DWC_ARCHIVE	2018-10-08T14:22:54.925Z	2018-10-15T14:55:18.380Z	false
1850897158																										11153655										CC_BY_NC_4_0			2018-06-10T09:45:43Z			https://www.inaturalist.org/observations/11153655				© kevin some rights reserved	kevin												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/11153655	11153655		kevin																<h3>nosestripe anemonefish</h3><br>												2015-10-10T00:00:00Z				2015	10	10	2015-10-10															ZA	KwaZulu-Natal				Antons - Sodwana							-27.528	32.685	110.0																																								154702								Amphiprion akallopisos Bleeker, 1853								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		akallopisos		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:32:48.231Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212090	5212090	1	44	204	587	4499	2357171		5212090	Amphiprion akallopisos	Amphiprion	Amphiprion akallopisos Bleeker, 1853		DWC_ARCHIVE	2018-10-08T14:22:36.095Z	2018-10-15T14:55:07.029Z	false
1850897070																										11153289										CC_BY_NC_4_0			2018-06-10T09:45:54Z			https://www.inaturalist.org/observations/11153289				© kevin some rights reserved	kevin												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/11153289	11153289		kevin																<h3>anemone fish</h3><br>												2015-10-06T00:00:00Z				2015	10	6	2015-10-06															ZA	KwaZulu-Natal				Seven mile reef - sodwana							-27.452	32.712	110.0																																								180787								Amphiprion allardi Klausewitz, 1970								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		allardi		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:32:48.409Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212110	5212110	1	44	204	587	4499	2357171		5212110	Amphiprion allardi	Amphiprion	Amphiprion allardi Klausewitz, 1970		DWC_ARCHIVE	2018-10-08T14:22:36.127Z	2018-10-15T14:55:06.975Z	false
1850896520																										11090242										CC_BY_NC_4_0			2018-06-10T09:44:28Z			https://www.inaturalist.org/observations/11090242				© tony rebelo some rights reserved	tony rebelo												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/11090242	11090242		tony rebelo																<h3>Clown fish nose stripe 5</h3><br>												2004-12-18T00:00:00Z				2004	12	18	2004-12-18															ZA	KwaZulu-Natal				Sodwana bay							-27.49	32.7	1100.0																																								154702								Amphiprion akallopisos Bleeker, 1853								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		akallopisos		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:32:17.968Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212090	5212090	1	44	204	587	4499	2357171		5212090	Amphiprion akallopisos	Amphiprion	Amphiprion akallopisos Bleeker, 1853		DWC_ARCHIVE	2018-10-08T14:22:25.872Z	2018-10-15T14:55:00.217Z	false
1848807775																										13108807										CC_BY_NC_4_0			2018-06-04T15:51:40Z			https://www.inaturalist.org/observations/13108807				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13108807	13108807		Tony Strazzari																												2017-07-30T19:16:00Z	09:16:00Z			2017	7	30	2017/07/30 7:16 PM AEST															ID	Bali				Karang Asem, ID-BA, ID							-8.27707	115.595076	8.0																																28508369				2018-06-04T10:36:10Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:48:34.294Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T14:27:23.126Z	2018-10-15T14:57:49.832Z	false
1848807681																										13108802										CC_BY_NC_4_0			2018-06-04T15:51:44Z			https://www.inaturalist.org/observations/13108802				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13108802	13108802		Tony Strazzari																												2017-07-23T11:06:00Z	01:06:00Z			2017	7	23	2017/07/23 11:06 AM AEST															ID	Bali				Karang Asem, ID-BA, ID							-8.277028	115.595157	8.0																																28508362				2018-06-04T10:36:06Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:48:34.039Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T14:27:22.992Z	2018-10-15T14:57:49.827Z	false
1848807480																										13108788										CC_BY_NC_4_0			2018-06-04T15:51:48Z			https://www.inaturalist.org/observations/13108788				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13108788	13108788		Tony Strazzari																												2017-07-23T10:36:00Z	00:36:00Z			2017	7	23	2017/07/23 10:36 AM AEST															ID	Bali				Karang Asem, ID-BA, ID							-8.277028	115.595199	8.0																																28508346				2018-06-04T10:36:00Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:48:34.096Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T14:27:23.039Z	2018-10-15T14:57:49.815Z	false
1848805672																										13100707										CC_BY_NC_4_0			2018-06-06T12:55:39Z			https://www.inaturalist.org/observations/13100707				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13100707	13100707		Mark Rosenstein																												2018-05-14T16:09:00Z	20:09:00Z			2018	5	14	2018/05/14 4:09 PM EDT															PH	Batangas				Mabini, Batangas, Philippines							13.682195	120.893792																																	28490669				2018-06-04T02:05:47Z				93956								Amphiprion sandaracinos Allen, 1972								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		sandaracinos		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:48:29.627Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212089	5212089	1	44	204	587	4499	2357171		5212089	Amphiprion sandaracinos	Amphiprion	Amphiprion sandaracinos Allen, 1972		DWC_ARCHIVE	2018-10-08T14:27:21.827Z	2018-10-15T14:57:48.967Z	false
1848800042																										13075208										CC_BY_NC_4_0			2018-06-06T15:03:23Z			https://www.inaturalist.org/observations/13075208				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13075208	13075208		Mark Rosenstein																												2018-05-14T10:14:00Z	14:14:00Z			2018	5	14	2018/05/14 10:14 AM EDT															PH	Batangas				Tingloy, Batangas, Philippines							13.671583	120.84742																																	28439253				2018-06-03T13:55:13Z				134156								Amphiprion perideraion Bleeker, 1855								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		perideraion		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:48:15.738Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212059	5212059	1	44	204	587	4499	2357171		5212059	Amphiprion perideraion	Amphiprion	Amphiprion perideraion Bleeker, 1855		DWC_ARCHIVE	2018-10-08T14:27:18.253Z	2018-10-15T14:57:46.870Z	false
1848799942																										13074080										CC_BY_NC_4_0			2018-06-06T15:03:53Z			https://www.inaturalist.org/observations/13074080				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13074080	13074080		Mark Rosenstein																												2018-05-14T08:43:00Z	12:43:00Z			2018	5	14	2018/05/14 8:43 AM EDT															PH	Batangas				Tingloy, Batangas, Philippines							13.662407	120.878387																																	28437206				2018-06-03T13:10:22Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:48:15.477Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T14:27:18.212Z	2018-10-15T14:57:46.777Z	false
1848798651																										13067184										CC_BY_NC_4_0			2018-06-07T05:25:25Z			https://www.inaturalist.org/observations/13067184				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13067184	13067184		Mark Rosenstein																												2018-05-14T08:38:00Z	12:38:00Z			2018	5	14	2018/05/14 8:38 AM EDT															PH	Batangas				Tingloy, Batangas, Philippines							13.662407	120.878387																																	28423445				2018-06-03T04:46:57Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:48:11.218Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T14:27:17.254Z	2018-10-15T14:57:46.219Z	false
