gbifID;acceptedScientificName;scientificName;basisOfRecord;preparations;datasetName;rightsHolder;license
1453286786;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453286755;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453268846;Amphiprion mccullochi Whitley, 1929;Amphiprion mccullochi;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453264769;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453259797;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453253512;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;csmitelli;http://creativecommons.org/licenses/by-nc/4.0/
1453253498;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;csmitelli;http://creativecommons.org/licenses/by-nc/4.0/
1453246903;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1453246861;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1453245259;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453245136;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453245098;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453245093;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453245075;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453245051;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1453241092;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1453232315;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1453228868;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1453225177;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1453218606;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1453213735;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453205620;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453201539;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453196242;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;HumanObservation;;iNaturalist research-grade observations;Zack;http://creativecommons.org/licenses/by-nc/4.0/
1453191481;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453191480;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1453124320;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Charlie Shuetrim;http://creativecommons.org/licenses/by-nc/4.0/
1323022130;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;budak;http://creativecommons.org/licenses/by-nc/4.0/
1322705738;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1322430124;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1322183906;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1321478732;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;PreservedSpecimen;"Transparency; Transparency sleeve";NMNH Extant Biology;;
1321463647;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1321048979;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1320699184;Amphiprion ephippium (Bloch, 1790);Amphiprion calliops;PreservedSpecimen;Illustration;NMNH Extant Biology;;
1320600994;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1320545345;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1320024633;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;PreservedSpecimen;;NMNH Extant Biology;;
1319174862;Amphiprion pacificus Allen, Drew & Fenner, 2010;Amphiprion pacificus;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1319064660;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1318570185;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;PreservedSpecimen;Glycerin with Bone Stain;NMNH Extant Biology;;
1317945455;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;;NMNH Extant Biology;;
1317528416;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1317486742;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;PreservedSpecimen;Photograph;NMNH Extant Biology;;
1315060104;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;budak;http://creativecommons.org/licenses/by-nc/4.0/
1306577828;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos;HumanObservation;;iNaturalist research-grade observations;Jaroslav Panfylov;http://creativecommons.org/licenses/by-nc/4.0/
1305171541;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;mjanz;http://creativecommons.org/licenses/by-nc/4.0/
1305171537;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;mjanz;http://creativecommons.org/licenses/by-nc/4.0/
1305171524;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;mjanz;http://creativecommons.org/licenses/by-nc/4.0/
1305171502;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;mjanz;http://creativecommons.org/licenses/by-nc/4.0/
1305157136;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;David Renoult;http://creativecommons.org/licenses/by-nc/4.0/
1305131534;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Jaroslav Panfylov;http://creativecommons.org/licenses/by-nc/4.0/
1305115308;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Giverny;http://creativecommons.org/licenses/by-nc/4.0/
1305112527;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;H.T.Cheng;http://creativecommons.org/licenses/by-nc/4.0/
1291151820;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;David R;http://creativecommons.org/licenses/by-nc/4.0/
1291145525;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;David R;http://creativecommons.org/licenses/by-nc/4.0/
1291144913;Amphiprion ephippium (Bloch, 1790);Amphiprion ephippium;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
1291144332;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
1291143472;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;David R;http://creativecommons.org/licenses/by-nc/4.0/
1291139344;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;David R;http://creativecommons.org/licenses/by-nc/4.0/
1291137615;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
1291078283;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1291078275;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1291069332;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1291069323;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1291060641;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1291060098;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1291060017;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1272479030;Amphiprion Bloch & Schneider, 1801;Amphiprion;PreservedSpecimen;;;;
1269566342;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1269564358;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1269563544;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1269559661;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1269542273;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mike;http://creativecommons.org/licenses/by-nc/4.0/
1269541621;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Wyce LAU;http://creativecommons.org/licenses/by-nc/4.0/
1269540906;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;seasav;http://creativecommons.org/licenses/by-nc/4.0/
1269540898;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos;HumanObservation;;iNaturalist research-grade observations;seasav;http://creativecommons.org/licenses/by-nc/4.0/
1265543263;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;veiortiz;http://creativecommons.org/licenses/by-nc/4.0/
1265540791;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos;HumanObservation;;iNaturalist research-grade observations;Julien Renoult;http://creativecommons.org/publicdomain/zero/1.0/
1265540748;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Julien Renoult;http://creativecommons.org/publicdomain/zero/1.0/
1265540716;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Julien Renoult;http://creativecommons.org/publicdomain/zero/1.0/
1265536974;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1265268984;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265268416;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265267609;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265265104;Amphiprion latifasciatus Allen, 1972;Amphiprion latifasciatus Allen, 1972;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262898;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262754;Amphiprion akindynos Allen, 1972;Amphiprion akindynos Allen, 1972;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262748;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262737;Amphiprion akindynos Allen, 1972;Amphiprion akindynos Allen, 1972;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262304;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262290;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262284;Amphiprion nigripes Regan, 1908;Amphiprion nigripes Regan, 1908;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262280;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262279;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262277;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262275;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262274;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262263;Amphiprion fuscocaudatus Allen, 1972;Amphiprion fuscocaudatus Allen, 1972;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265262260;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265261571;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259971;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259957;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion Bleeker, 1855;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259941;Amphiprion nigripes Regan, 1908;Amphiprion nigripes Regan, 1908;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259918;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259911;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259880;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259870;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus Brevoort, 1856;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259864;Amphiprion ephippium (Bloch, 1790);Amphiprion ephippium (Bloch, 1790);HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259860;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259859;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus (Linnaeus, 1758);HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259849;Amphiprion akindynos Allen, 1972;Amphiprion akindynos Allen, 1972;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259835;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259828;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259824;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259814;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus Brevoort, 1856;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259811;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259810;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos Allen, 1972;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259805;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259772;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus (Linnaeus, 1758);HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259111;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus Cuvier, 1830;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1265259084;Amphiprion nigripes Regan, 1908;Amphiprion nigripes Regan, 1908;HumanObservation;;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1257415565;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Ronald Werson;http://creativecommons.org/licenses/by-nc/4.0/
1253316004;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1253315986;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1253301140;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1253301037;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249300534;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249295994;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249291433;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249291218;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249291178;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249290135;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249290007;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249289766;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249289523;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249289315;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249287806;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249286960;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249284921;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249277998;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249277442;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1249275142;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249275139;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1249274906;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1233596320;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1233596250;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1230433546;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;PreservedSpecimen;Ethanol (70%) - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230409831;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;PreservedSpecimen;Ethanol (70%) - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230407811;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;PreservedSpecimen;Ethanol (70%) - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230397643;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier, 1830;PreservedSpecimen;Ethanol (70%) - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230395464;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;PreservedSpecimen;Propanol - 2;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230385837;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris Cuvier, 1830;PreservedSpecimen;Propanol - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230382836;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;PreservedSpecimen;Propanol - 2;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230382822;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;PreservedSpecimen;Propanol - 2;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230369142;Amphiprion rubrocinctus Richardson, 1842;Amphiprion rubrocinctus Richardson, 1842;PreservedSpecimen;Propanol - 3;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230368120;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);PreservedSpecimen;Propanol - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230363796;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;PreservedSpecimen;Propanol - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230342347;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;PreservedSpecimen;Propanol - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230342307;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;PreservedSpecimen;Propanol - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230333025;Amphiprion allardi Klausewitz, 1970;Amphiprion allardi Klausewitz, 1970;PreservedSpecimen;Ethanol (70%) - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
1230331113;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus Cuvier, 1830;PreservedSpecimen;Ethanol (70%) - 1;;SAIAB;http://creativecommons.org/licenses/by/4.0/
